weather,temp,atemp,humidity,windspeed,holiday,workingday,season,hour,dow,year,ideal,log-registered,log-casual
2,10.66,11.365,87,19.9995,0,1,4,0,3,2011,0,3.091042453358316,0.0
1,10.66,11.365,81,23.9994,0,1,4,1,3,2011,0,1.9459101490553132,0.6931471805599453
1,11.48,13.635,65,15.0013,0,1,4,2,3,2011,0,1.6094379124341003,0.0
1,10.66,11.365,60,19.9995,0,1,4,3,3,2011,0,0.6931471805599453,0.0
2,9.84,9.85,60,31.0009,0,1,4,4,3,2011,0,1.0986122886681098,0.0
1,9.02,10.605,64,15.0013,0,1,4,5,3,2011,0,2.5649493574615367,0.0
1,9.02,10.605,55,19.0012,0,1,4,6,3,2011,0,4.276666119016055,0.0
1,9.02,10.605,60,15.0013,0,1,4,7,3,2011,0,5.455321115357702,2.4849066497880004
1,9.02,10.605,55,19.0012,0,1,4,8,3,2011,0,6.037870919922137,2.4849066497880004
1,9.84,10.605,52,26.0027,0,1,4,9,3,2011,0,5.389071729816501,2.0794415416798357
1,10.66,11.365,52,22.0028,0,1,4,10,3,2011,0,4.700480365792417,0.6931471805599453
1,11.48,13.635,52,16.9979,0,1,4,11,3,2011,0,4.61512051684126,1.9459101490553132
1,11.48,12.88,52,22.0028,0,1,4,12,3,2011,0,5.003946305945459,2.1972245773362196
1,12.3,13.635,49,23.9994,0,1,4,13,3,2011,0,4.7535901911063645,2.302585092994046
1,13.12,15.15,45,16.9979,0,1,4,14,3,2011,0,4.804021044733257,2.833213344056216
1,13.12,16.665,45,8.9981,0,1,4,15,3,2011,0,4.59511985013459,2.995732273553991
1,13.12,15.91,45,12.998,0,1,4,16,3,2011,0,5.308267697401205,2.0794415416798357
1,12.3,15.91,49,7.0015,0,1,4,17,3,2011,0,5.7745515455444085,2.3978952727983707
1,11.48,13.635,52,15.0013,0,1,4,18,3,2011,0,5.726847747587197,2.5649493574615367
1,10.66,13.635,56,7.0015,0,1,4,19,3,2011,0,5.3981627015177525,2.5649493574615367
1,10.66,13.635,60,7.0015,0,1,4,20,3,2011,0,5.14166355650266,1.791759469228055
1,11.48,15.15,61,6.0032,0,1,4,21,3,2011,0,4.912654885736052,1.6094379124341003
1,10.66,13.635,65,8.9981,0,1,4,22,3,2011,0,4.442651256490317,2.1972245773362196
1,9.84,12.88,70,7.0015,0,1,4,23,3,2011,0,4.07753744390572,1.3862943611198906
1,9.84,14.395,65,0.0,0,1,4,0,4,2011,0,3.295836866004329,2.1972245773362196
1,9.84,14.395,65,0.0,0,1,4,1,4,2011,0,2.5649493574615367,1.0986122886681098
1,9.84,14.395,70,0.0,0,1,4,2,4,2011,0,2.3978952727983707,1.0986122886681098
1,9.02,13.635,80,0.0,0,1,4,3,4,2011,0,1.791759469228055,0.6931471805599453
1,9.02,13.635,80,0.0,0,1,4,4,4,2011,0,0.6931471805599453,0.6931471805599453
1,9.02,13.635,80,0.0,0,1,4,5,4,2011,0,3.044522437723423,0.0
1,9.02,12.88,80,6.0032,0,1,4,6,4,2011,0,4.143134726391533,0.6931471805599453
1,9.02,12.88,75,6.0032,0,1,4,7,4,2011,0,5.278114659230517,1.6094379124341003
1,9.84,14.395,81,0.0,0,1,4,8,4,2011,0,5.937536205082426,2.0794415416798357
1,10.66,14.395,81,6.0032,0,1,4,9,4,2011,0,5.54907608489522,2.1972245773362196
2,12.3,15.15,70,11.0014,0,1,4,10,4,2011,0,4.7535901911063645,2.4849066497880004
1,13.12,15.15,70,16.9979,0,1,4,11,4,2011,0,4.804021044733257,2.772588722239781
1,14.76,16.665,57,19.9995,0,1,4,12,4,2011,0,4.990432586778736,3.332204510175204
1,15.58,19.695,50,12.998,0,1,4,13,4,2011,0,4.955827057601261,3.332204510175204
1,15.58,19.695,46,19.0012,0,1,4,14,4,2011,0,5.099866427824199,3.2188758248682006
1,15.58,19.695,46,19.0012,0,1,4,15,4,2011,0,5.081404364984463,3.4011973816621555
1,14.76,17.425,62,8.9981,0,1,4,16,4,2011,0,5.424950017481403,3.2188758248682006
1,13.94,17.425,66,7.0015,0,1,4,17,4,2011,0,5.8664680569332965,2.3978952727983707
1,13.94,18.18,61,0.0,0,1,4,18,4,2011,0,5.733341276897746,2.3978952727983707
1,13.94,18.18,61,0.0,0,1,4,19,4,2011,0,5.247024072160486,2.3978952727983707
1,12.3,16.665,81,0.0,0,1,4,20,4,2011,0,4.948759890378168,2.3978952727983707
1,12.3,16.665,75,0.0,0,1,4,21,4,2011,0,4.882801922586371,2.302585092994046
1,11.48,15.91,87,0.0,0,1,4,22,4,2011,0,4.74493212836325,2.772588722239781
1,11.48,15.91,81,0.0,0,1,4,23,4,2011,0,4.48863636973214,1.9459101490553132
2,10.66,13.635,81,7.0015,0,0,4,0,5,2011,0,4.204692619390966,2.4849066497880004
2,10.66,12.88,70,11.0014,0,0,4,1,5,2011,0,4.02535169073515,2.4849066497880004
2,11.48,15.15,61,6.0032,0,0,4,2,5,2011,0,3.8918202981106265,2.5649493574615367
2,11.48,15.15,61,6.0032,0,0,4,3,5,2011,0,3.044522437723423,1.791759469228055
2,10.66,13.635,65,7.0015,0,0,4,4,5,2011,0,1.3862943611198906,0.0
1,10.66,12.88,60,11.0014,0,0,4,5,5,2011,0,1.9459101490553132,0.0
1,9.84,12.88,65,7.0015,0,0,4,6,5,2011,0,2.3978952727983707,0.6931471805599453
1,9.84,11.365,65,12.998,0,0,4,7,5,2011,0,2.4849066497880004,0.0
1,10.66,13.635,65,8.9981,0,0,4,8,5,2011,0,4.23410650459726,1.791759469228055
1,11.48,12.88,61,19.0012,0,0,4,9,5,2011,0,4.90527477843843,2.772588722239781
1,13.12,15.15,57,16.9979,0,0,4,10,5,2011,0,5.087596335232384,3.4657359027997265
1,13.12,14.395,53,27.9993,0,0,4,11,5,2011,0,5.262690188904886,3.8066624897703196
1,13.12,14.395,45,27.9993,0,0,4,12,5,2011,0,5.4638318050256105,3.8918202981106265
1,13.94,15.15,34,27.9993,0,0,4,13,5,2011,0,5.480638923341991,3.871201010907891
1,13.94,15.15,31,22.0028,0,0,4,14,5,2011,0,5.493061443340548,3.9512437185814275
1,13.94,15.15,34,23.9994,0,0,4,15,5,2011,0,5.480638923341991,4.110873864173311
1,13.12,14.395,31,26.0027,0,0,4,16,5,2011,0,5.214935757608986,4.07753744390572
1,11.48,12.88,36,22.0028,0,0,4,17,5,2011,0,5.0238805208462765,3.5553480614894135
1,10.66,12.88,38,15.0013,0,0,4,18,5,2011,0,4.976733742420574,3.367295829986474
1,10.66,12.12,38,19.0012,0,0,4,19,5,2011,0,4.941642422609304,2.772588722239781
1,9.84,11.365,35,15.0013,0,0,4,20,5,2011,0,4.74493212836325,2.3978952727983707
1,9.02,10.605,44,15.0013,0,0,4,21,5,2011,0,4.382026634673881,1.6094379124341003
1,9.02,11.365,41,8.9981,0,0,4,22,5,2011,0,4.48863636973214,2.0794415416798357
1,8.2,10.605,47,11.0014,0,0,4,23,5,2011,0,4.127134385045092,1.791759469228055
1,8.2,9.85,51,15.0013,0,0,4,0,6,2011,0,4.248495242049359,1.791759469228055
1,6.56,7.575,59,15.0013,0,0,4,1,6,2011,0,4.007333185232471,2.1972245773362196
1,7.38,8.335,55,16.9979,0,0,4,2,6,2011,0,3.871201010907891,1.791759469228055
1,6.56,9.09,59,8.9981,0,0,4,3,6,2011,0,2.8903717578961645,1.0986122886681098
1,6.56,8.335,59,11.0014,0,0,4,4,6,2011,0,1.791759469228055,0.0
1,7.38,10.605,59,7.0015,0,0,4,5,6,2011,0,1.9459101490553132,0.0
1,6.56,11.365,59,0.0,0,0,4,6,6,2011,0,2.3978952727983707,0.0
1,7.38,12.12,55,0.0,0,0,4,7,6,2011,0,3.4339872044851463,0.6931471805599453
1,6.56,11.365,69,0.0,0,0,4,8,6,2011,0,4.23410650459726,1.6094379124341003
1,8.2,12.88,59,0.0,0,0,4,9,6,2011,0,4.48863636973214,2.995732273553991
1,9.84,14.395,44,0.0,0,0,4,10,6,2011,0,5.10594547390058,3.4339872044851463
1,10.66,15.15,35,0.0,0,0,4,11,6,2011,0,5.117993812416755,3.4657359027997265
1,10.66,15.15,35,0.0,0,0,4,12,6,2011,0,5.5093883366279774,3.7612001156935624
1,12.3,16.665,31,0.0,0,0,4,13,6,2011,0,5.41610040220442,3.8066624897703196
1,12.3,16.665,28,0.0,0,0,4,14,6,2011,0,5.293304824724492,3.8066624897703196
1,12.3,16.665,26,0.0,0,0,4,15,6,2011,0,5.393627546352362,3.871201010907891
1,12.3,16.665,26,0.0,0,0,4,16,6,2011,0,5.1647859739235145,3.4965075614664802
1,11.48,15.91,30,0.0,0,0,4,17,6,2011,0,5.017279836814924,2.6390573296152584
1,9.84,11.365,48,12.998,0,0,4,18,6,2011,0,5.0238805208462765,2.5649493574615367
1,9.02,11.365,55,12.998,0,0,4,19,6,2011,0,4.59511985013459,2.0794415416798357
1,9.02,12.12,55,7.0015,0,0,4,20,6,2011,0,4.143134726391533,2.3978952727983707
1,9.02,13.635,55,0.0,0,0,4,21,6,2011,0,3.9889840465642745,2.3978952727983707
1,9.02,13.635,55,0.0,0,0,4,22,6,2011,0,3.6109179126442243,2.0794415416798357
1,8.2,12.88,69,0.0,0,0,4,23,6,2011,0,3.4657359027997265,1.6094379124341003
1,8.2,11.365,69,6.0032,0,1,4,0,0,2011,0,2.833213344056216,1.6094379124341003
1,8.2,12.88,69,0.0,0,1,4,1,0,2011,0,2.302585092994046,0.0
1,8.2,12.88,69,0.0,0,1,4,2,0,2011,0,1.6094379124341003,0.0
1,7.38,12.12,74,0.0,0,1,4,3,0,2011,0,1.0986122886681098,0.0
1,7.38,12.12,74,0.0,0,1,4,4,0,2011,0,1.3862943611198906,0.0
1,6.56,11.365,80,0.0,0,1,4,5,0,2011,0,3.091042453358316,0.0
1,6.56,9.09,80,7.0015,0,1,4,6,0,2011,0,4.1588830833596715,0.6931471805599453
1,5.74,7.575,86,8.9981,0,1,4,7,0,2011,0,5.44673737166631,1.6094379124341003
2,6.56,9.09,80,7.0015,0,1,4,8,0,2011,0,5.937536205082426,2.0794415416798357
2,7.38,10.605,74,6.0032,0,1,4,9,0,2011,0,5.342334251964811,2.5649493574615367
2,9.02,12.12,69,7.0015,0,1,4,10,0,2011,0,4.5217885770490405,2.70805020110221
2,10.66,14.395,60,6.0032,0,1,4,11,0,2011,0,4.61512051684126,2.772588722239781
1,11.48,14.395,52,7.0015,0,1,4,12,0,2011,0,4.9344739331306915,2.0794415416798357
2,12.3,15.91,52,7.0015,0,1,4,13,0,2011,0,5.0369526024136295,2.6390573296152584
2,13.12,16.665,53,8.9981,0,1,4,14,0,2011,0,4.564348191467836,2.833213344056216
2,13.12,16.665,57,7.0015,0,1,4,15,0,2011,0,4.8283137373023015,2.1972245773362196
2,13.12,16.665,57,6.0032,0,1,4,16,0,2011,0,5.3471075307174685,1.791759469228055
2,12.3,16.665,56,0.0,0,1,4,17,0,2011,0,5.8664680569332965,2.0794415416798357
1,12.3,15.91,56,6.0032,0,1,4,18,0,2011,0,5.857933154483459,2.1972245773362196
1,11.48,15.15,61,6.0032,0,1,4,19,0,2011,0,5.4510384535657,2.302585092994046
1,12.3,15.91,56,6.0032,0,1,4,20,0,2011,0,5.062595033026967,2.1972245773362196
1,10.66,15.15,81,0.0,0,1,4,21,0,2011,0,4.787491742782046,1.0986122886681098
1,10.66,15.15,70,0.0,0,1,4,22,0,2011,0,4.276666119016055,0.0
1,9.84,14.395,75,0.0,0,1,4,23,0,2011,0,3.7612001156935624,1.3862943611198906
1,9.02,13.635,80,0.0,0,1,4,0,1,2011,0,2.833213344056216,0.6931471805599453
1,8.2,12.88,80,0.0,0,1,4,1,1,2011,0,1.6094379124341003,0.0
1,8.2,12.88,80,0.0,0,1,4,2,1,2011,0,0.6931471805599453,0.6931471805599453
1,7.38,12.12,80,0.0,0,1,4,3,1,2011,0,1.3862943611198906,0.0
1,8.2,12.88,80,0.0,0,1,4,4,1,2011,0,1.6094379124341003,0.0
1,7.38,12.12,86,0.0,0,1,4,5,1,2011,0,3.044522437723423,0.0
1,8.2,12.88,80,0.0,0,1,4,6,1,2011,0,4.532599493153256,0.0
1,6.56,8.335,80,11.0014,0,1,4,7,1,2011,0,5.402677381872279,1.0986122886681098
1,8.2,11.365,69,7.0015,0,1,4,8,1,2011,0,5.971261839790462,2.302585092994046
1,10.66,12.88,60,11.0014,0,1,4,9,1,2011,0,5.4116460518550396,2.3978952727983707
1,12.3,15.15,52,11.0014,0,1,4,10,1,2011,0,4.605170185988092,1.3862943611198906
1,13.94,15.91,46,16.9979,0,1,4,11,1,2011,0,4.7535901911063645,2.302585092994046
1,14.76,16.665,43,23.9994,0,1,4,12,1,2011,0,4.997212273764115,3.044522437723423
1,16.4,20.455,37,22.0028,0,1,4,13,1,2011,0,4.795790545596741,2.0794415416798357
1,16.4,20.455,37,16.9979,0,1,4,14,1,2011,0,4.762173934797756,2.9444389791664403
1,16.4,20.455,35,16.9979,0,1,4,15,1,2011,0,4.976733742420574,2.0794415416798357
1,15.58,19.695,37,16.9979,0,1,4,16,1,2011,0,5.272999558563747,2.6390573296152584
1,14.76,17.425,40,12.998,0,1,4,17,1,2011,0,5.945420608606575,2.8903717578961645
1,13.94,15.91,42,15.0013,0,1,4,18,1,2011,0,5.916202062607435,2.5649493574615367
1,13.12,15.91,49,11.0014,0,1,4,19,1,2011,0,5.572154032177765,1.791759469228055
1,13.12,15.91,49,11.0014,0,1,4,20,1,2011,0,5.043425116919247,2.0794415416798357
1,12.3,15.15,52,11.0014,0,1,4,21,1,2011,0,4.90527477843843,1.791759469228055
1,12.3,15.15,52,11.0014,0,1,4,22,1,2011,0,4.634728988229636,1.791759469228055
1,10.66,15.15,70,0.0,0,1,4,23,1,2011,0,4.02535169073515,1.6094379124341003
1,10.66,15.15,75,0.0,0,1,4,0,2,2011,0,3.1354942159291497,0.0
1,10.66,15.15,75,0.0,0,1,4,1,2,2011,0,2.1972245773362196,0.0
1,10.66,15.15,75,0.0,0,1,4,2,2,2011,0,1.0986122886681098,0.0
1,11.48,15.91,65,0.0,0,1,4,3,2,2011,0,1.3862943611198906,0.0
1,10.66,15.15,75,0.0,0,1,4,4,2,2011,0,1.6094379124341003,0.0
2,10.66,15.15,81,0.0,0,1,4,5,2,2011,0,3.295836866004329,0.0
2,10.66,15.15,87,0.0,0,1,4,6,2,2011,0,4.477336814478207,0.0
1,11.48,15.91,75,0.0,0,1,4,7,2,2011,0,5.497168225293202,1.6094379124341003
2,10.66,15.15,87,0.0,0,1,4,8,2,2011,0,6.129050210060545,2.302585092994046
2,12.3,16.665,61,0.0,0,1,4,9,2,2011,0,5.442417710521793,2.302585092994046
2,13.12,17.425,57,0.0,0,1,4,10,2,2011,0,4.897839799950911,2.302585092994046
2,13.94,18.18,55,0.0,0,1,4,11,2,2011,0,4.6443908991413725,2.5649493574615367
2,14.76,18.18,57,6.0032,0,1,4,12,2,2011,0,4.9344739331306915,1.9459101490553132
2,14.76,18.18,57,7.0015,0,1,4,13,2,2011,0,4.787491742782046,2.70805020110221
2,15.58,19.695,54,6.0032,0,1,4,14,2,2011,0,4.90527477843843,2.8903717578961645
2,15.58,19.695,54,7.0015,0,1,4,15,2,2011,0,4.969813299576001,3.2188758248682006
2,15.58,19.695,54,7.0015,0,1,4,16,2,2011,0,5.455321115357702,2.5649493574615367
2,14.76,18.18,57,7.0015,0,1,4,17,2,2011,0,5.934894195619588,2.995732273553991
2,14.76,17.425,62,11.0014,0,1,4,18,2,2011,0,5.940171252720432,2.4849066497880004
2,14.76,18.18,62,7.0015,0,1,4,19,2,2011,0,5.560681631015528,2.302585092994046
2,13.94,17.425,66,7.0015,0,1,4,20,2,2011,0,5.135798437050262,1.9459101490553132
2,13.94,16.665,66,11.0014,0,1,4,21,2,2011,0,4.983606621708336,2.302585092994046
1,13.94,16.665,66,11.0014,0,1,4,22,2,2011,0,4.605170185988092,1.791759469228055
1,13.12,15.91,70,11.0014,0,1,4,23,2,2011,0,3.8918202981106265,1.3862943611198906
1,13.12,15.91,70,11.0014,0,1,4,0,3,2011,0,3.828641396489095,1.791759469228055
2,13.12,15.91,70,11.0014,0,1,4,1,3,2011,0,2.772588722239781,1.791759469228055
2,13.12,16.665,70,8.9981,0,1,4,2,3,2011,0,1.791759469228055,1.0986122886681098
2,13.12,16.665,70,8.9981,0,1,4,3,3,2011,0,1.0986122886681098,0.6931471805599453
2,13.12,15.15,70,15.0013,0,1,4,4,3,2011,0,1.9459101490553132,0.0
2,13.12,15.15,70,19.0012,0,1,4,5,3,2011,0,3.2188758248682006,0.0
1,13.12,15.91,66,12.998,0,1,4,6,3,2011,0,4.51085950651685,1.0986122886681098
1,13.12,15.91,70,12.998,0,1,4,7,3,2011,0,5.53338948872752,1.9459101490553132
2,13.94,15.91,66,15.0013,0,1,4,8,3,2011,0,6.1092475827643655,2.1972245773362196
2,14.76,16.665,62,19.0012,0,1,4,9,3,2011,0,5.616771097666572,1.9459101490553132
2,16.4,20.455,58,19.9995,0,1,4,10,3,2011,0,4.663439094112067,1.6094379124341003
2,16.4,20.455,62,27.9993,0,1,4,11,3,2011,0,4.844187086458591,2.302585092994046
2,18.86,22.725,59,32.9975,0,1,4,12,3,2011,0,4.948759890378168,2.8903717578961645
2,20.5,24.24,55,23.9994,0,1,4,13,3,2011,0,5.017279836814924,2.70805020110221
2,21.32,25.0,52,22.0028,0,1,4,14,3,2011,0,4.8283137373023015,2.1972245773362196
3,21.32,25.0,55,15.0013,0,1,4,15,3,2011,0,4.343805421853684,1.9459101490553132
3,18.86,22.725,72,11.0014,0,1,4,16,3,2011,0,4.8283137373023015,2.0794415416798357
2,21.32,25.0,59,19.0012,0,1,4,17,3,2011,0,5.739792912179234,2.70805020110221
2,21.32,25.0,59,19.9995,0,1,4,18,3,2011,0,5.8971538676367405,2.70805020110221
2,21.32,25.0,59,19.0012,0,1,4,19,3,2011,0,5.616771097666572,2.6390573296152584
1,21.32,25.0,59,22.0028,0,1,4,20,3,2011,0,5.3471075307174685,2.5649493574615367
1,20.5,24.24,63,19.9995,0,1,4,21,3,2011,0,4.983606621708336,2.3978952727983707
1,21.32,25.0,63,22.0028,0,1,4,22,3,2011,0,4.762173934797756,2.1972245773362196
1,21.32,25.0,63,22.0028,0,1,4,23,3,2011,0,4.653960350157523,2.3978952727983707
1,20.5,24.24,72,22.0028,0,1,4,0,4,2011,0,4.110873864173311,2.5649493574615367
1,20.5,24.24,72,15.0013,0,1,4,1,4,2011,0,3.367295829986474,1.3862943611198906
1,19.68,23.485,77,7.0015,0,1,4,2,4,2011,0,3.1780538303479458,0.0
1,18.86,22.725,82,8.9981,0,1,4,3,4,2011,0,1.3862943611198906,1.0986122886681098
2,20.5,24.24,59,12.998,0,1,4,4,4,2011,0,1.6094379124341003,0.6931471805599453
1,19.68,23.485,44,26.0027,0,1,4,5,4,2011,0,3.295836866004329,0.0
2,18.04,21.97,33,19.9995,0,1,4,6,4,2011,0,4.394449154672439,1.0986122886681098
2,15.58,19.695,46,19.9995,0,1,4,7,4,2011,0,5.424950017481403,1.791759469228055
1,14.76,16.665,46,27.9993,0,1,4,8,4,2011,0,6.1092475827643655,2.3978952727983707
1,14.76,16.665,46,26.0027,0,1,4,9,4,2011,0,5.4638318050256105,2.1972245773362196
1,13.94,15.15,46,19.9995,0,1,4,10,4,2011,0,4.812184355372417,2.3978952727983707
2,13.94,15.15,42,19.9995,0,1,4,11,4,2011,0,4.912654885736052,2.302585092994046
2,13.94,15.15,42,23.9994,0,1,4,12,4,2011,0,5.099866427824199,2.3978952727983707
2,13.94,15.15,39,23.9994,0,1,4,13,4,2011,0,4.836281906951478,2.5649493574615367
2,13.94,15.91,42,15.0013,0,1,4,14,4,2011,0,4.7535901911063645,2.6390573296152584
2,13.12,15.15,45,19.9995,0,1,4,15,4,2011,0,4.955827057601261,2.5649493574615367
2,13.12,15.15,45,15.0013,0,1,4,16,4,2011,0,5.3612921657094255,2.5649493574615367
2,13.12,15.15,45,19.0012,0,1,4,17,4,2011,0,5.8664680569332965,2.6390573296152584
2,13.12,15.15,45,16.9979,0,1,4,18,4,2011,0,5.655991810819852,2.3978952727983707
2,13.12,15.15,45,15.0013,0,1,4,19,4,2011,0,5.318119993844216,2.4849066497880004
2,13.12,15.91,45,12.998,0,1,4,20,4,2011,0,4.990432586778736,1.9459101490553132
2,13.12,15.91,45,11.0014,0,1,4,21,4,2011,0,4.564348191467836,2.0794415416798357
2,12.3,15.15,49,11.0014,0,1,4,22,4,2011,0,4.61512051684126,1.9459101490553132
2,12.3,15.15,49,8.9981,0,1,4,23,4,2011,0,4.276666119016055,1.6094379124341003
1,12.3,14.395,49,19.0012,0,0,4,0,5,2011,0,4.0943445622221,1.3862943611198906
2,12.3,14.395,52,16.9979,0,0,4,1,5,2011,0,3.6888794541139363,1.6094379124341003
2,11.48,13.635,56,15.0013,0,0,4,2,5,2011,0,3.871201010907891,2.4849066497880004
1,10.66,12.88,60,12.998,0,0,4,3,5,2011,0,3.1354942159291497,1.6094379124341003
1,9.84,12.12,65,11.0014,0,0,4,4,5,2011,0,2.302585092994046,0.0
2,10.66,12.88,60,12.998,0,0,4,5,5,2011,0,2.0794415416798357,1.0986122886681098
2,10.66,12.12,56,19.0012,0,0,4,6,5,2011,0,2.8903717578961645,0.0
2,10.66,12.88,56,15.0013,0,0,4,7,5,2011,0,3.044522437723423,0.0
2,10.66,12.88,56,15.0013,0,0,4,8,5,2011,0,4.02535169073515,1.6094379124341003
2,10.66,12.12,56,16.9979,0,0,4,9,5,2011,0,4.564348191467836,1.791759469228055
2,10.66,12.12,52,19.0012,0,0,4,10,5,2011,0,5.147494476813453,2.3978952727983707
2,11.48,12.88,45,22.0028,0,0,4,11,5,2011,0,5.241747015059643,3.091042453358316
2,11.48,12.88,45,19.0012,0,0,4,12,5,2011,0,5.37989735354046,3.367295829986474
2,11.48,13.635,48,16.9979,0,0,4,13,5,2011,0,5.3230099791384085,3.4965075614664802
1,11.48,12.88,45,23.9994,0,0,4,14,5,2011,0,5.337538079701318,3.4339872044851463
1,11.48,12.88,45,19.0012,0,0,4,15,5,2011,0,5.278114659230517,3.5263605246161616
1,11.48,13.635,45,15.0013,0,0,4,16,5,2011,0,5.262690188904886,3.4339872044851463
1,10.66,12.88,48,15.0013,0,0,4,17,5,2011,0,5.0369526024136295,2.5649493574615367
1,10.66,11.365,48,26.0027,0,0,4,18,5,2011,0,5.017279836814924,2.0794415416798357
3,9.84,10.605,65,22.0028,0,0,4,19,5,2011,0,4.564348191467836,2.4849066497880004
1,9.02,10.605,69,16.9979,0,0,4,20,5,2011,0,4.605170185988092,2.0794415416798357
1,8.2,10.605,75,11.0014,0,0,4,21,5,2011,0,4.48863636973214,2.1972245773362196
1,8.2,10.605,75,11.0014,0,0,4,22,5,2011,0,4.30406509320417,2.0794415416798357
1,8.2,11.365,75,0.0,0,0,4,23,5,2011,0,4.1588830833596715,1.9459101490553132
1,8.2,10.605,75,8.9981,0,0,4,0,6,2011,0,4.174387269895637,2.0794415416798357
1,8.2,11.365,69,7.0015,0,0,4,1,6,2011,0,3.784189633918261,1.3862943611198906
1,9.02,12.12,55,7.0015,0,0,4,2,6,2011,0,3.6888794541139363,1.0986122886681098
1,9.02,10.605,55,15.0013,0,0,4,3,6,2011,0,2.833213344056216,1.0986122886681098
1,9.02,10.605,55,15.0013,0,0,4,4,6,2011,0,0.6931471805599453,0.0
1,8.2,11.365,59,7.0015,0,0,4,5,6,2011,0,1.6094379124341003,0.6931471805599453
1,8.2,10.605,59,8.9981,0,0,4,6,6,2011,0,1.3862943611198906,0.0
1,8.2,10.605,59,11.0014,0,0,4,7,6,2011,0,2.4849066497880004,0.6931471805599453
1,8.2,12.88,69,0.0,0,0,4,8,6,2011,0,3.4657359027997265,0.6931471805599453
1,9.02,11.365,64,11.0014,0,0,4,9,6,2011,0,4.330733340286331,1.9459101490553132
1,9.84,11.365,60,16.9979,0,0,4,10,6,2011,0,4.812184355372417,2.0794415416798357
2,9.84,11.365,60,15.0013,0,0,4,11,6,2011,0,5.1298987149230735,3.044522437723423
1,10.66,12.88,60,15.0013,0,0,4,12,6,2011,0,5.313205979041787,3.295836866004329
1,12.3,13.635,49,19.9995,0,0,4,13,6,2011,0,5.351858133476067,2.9444389791664403
1,12.3,14.395,49,19.0012,0,0,4,14,6,2011,0,5.303304908059076,2.995732273553991
1,13.12,15.15,45,19.0012,0,0,4,15,6,2011,0,5.220355825078324,3.1780538303479458
1,11.48,13.635,48,16.9979,0,0,4,16,6,2011,0,5.337538079701318,3.332204510175204
1,11.48,13.635,46,11.0014,0,0,4,17,6,2011,0,4.844187086458591,2.3978952727983707
1,11.48,13.635,45,12.998,0,0,4,18,6,2011,0,4.820281565605037,2.772588722239781
1,10.66,13.635,52,8.9981,0,0,4,19,6,2011,0,4.875197323201151,1.791759469228055
1,9.84,12.88,60,7.0015,0,0,4,20,6,2011,0,4.553876891600541,2.3978952727983707
1,9.02,13.635,64,0.0,0,0,4,21,6,2011,0,4.394449154672439,2.302585092994046
1,9.02,11.365,75,12.998,0,0,4,22,6,2011,0,3.871201010907891,1.0986122886681098
1,8.2,11.365,75,7.0015,0,0,4,23,6,2011,0,3.4657359027997265,1.9459101490553132
1,8.2,11.365,75,6.0032,0,1,4,0,0,2011,0,2.70805020110221,1.3862943611198906
1,7.38,10.605,80,6.0032,0,1,4,1,0,2011,0,2.1972245773362196,1.3862943611198906
1,7.38,10.605,80,6.0032,0,1,4,2,0,2011,0,1.3862943611198906,0.0
1,6.56,9.85,86,6.0032,0,1,4,3,0,2011,0,1.3862943611198906,0.0
1,6.56,9.09,86,8.9981,0,1,4,4,0,2011,0,1.6094379124341003,0.0
1,5.74,8.335,93,7.0015,0,1,4,5,0,2011,0,3.091042453358316,0.0
1,6.56,9.09,86,7.0015,0,1,4,6,0,2011,0,4.23410650459726,0.0
1,7.38,10.605,74,7.0015,0,1,4,7,0,2011,0,5.236441962829949,1.6094379124341003
1,8.2,9.85,75,12.998,0,1,4,8,0,2011,0,5.966146739123692,2.1972245773362196
1,9.02,10.605,69,15.0013,0,1,4,9,0,2011,0,5.117993812416755,2.8903717578961645
1,9.84,11.365,67,12.998,0,1,4,10,0,2011,0,4.574710978503383,2.5649493574615367
1,10.66,12.12,65,16.9979,0,1,4,11,0,2011,0,4.663439094112067,3.1354942159291497
1,12.3,13.635,61,22.0028,0,1,4,12,0,2011,0,4.859812404361672,2.6390573296152584
1,13.94,15.15,49,22.0028,0,1,4,13,0,2011,0,4.852030263919617,2.772588722239781
1,14.76,17.425,46,15.0013,0,1,4,14,0,2011,0,4.68213122712422,3.4339872044851463
1,15.58,19.695,46,11.0014,0,1,4,15,0,2011,0,4.912654885736052,3.2188758248682006
1,16.4,20.455,40,16.9979,0,1,4,16,0,2011,0,5.247024072160486,2.995732273553991
1,15.58,19.695,46,12.998,0,1,4,17,0,2011,0,5.8944028342648505,2.833213344056216
1,14.76,17.425,50,12.998,0,1,4,18,0,2011,0,5.840641657373398,2.4849066497880004
2,14.76,17.425,53,11.0014,0,1,4,19,0,2011,0,5.459585514144159,2.8903717578961645
1,16.4,20.455,40,11.0014,0,1,4,20,0,2011,0,5.288267030694535,2.302585092994046
2,14.76,17.425,53,8.9981,0,1,4,21,0,2011,0,4.727387818712341,2.772588722239781
2,14.76,17.425,57,11.0014,0,1,4,22,0,2011,0,4.564348191467836,2.5649493574615367
1,14.76,17.425,53,11.0014,0,1,4,23,0,2011,0,3.9318256327243257,2.3978952727983707
1,14.76,18.94,66,0.0,0,0,1,0,6,2012,0,3.784189633918261,1.791759469228055
1,14.76,17.425,66,8.9981,0,0,1,1,6,2012,0,4.3694478524670215,2.772588722239781
